RunId	Time	_sDepthW_	_sDFiAd_	_sDFiJv_	_sDPisc_	_sDVeg_	_sVegHeight_	_sDBent_	_sDRootPhra_	_sDShootPhra_	_sNH4WEpi_	_sNO3WEpi_	_sPO4WEpi_	_sPAIMWEpi_	_sSiO2WEpi_	_sO2WEpi_	_sDDetWEpi_	_sDIMWEpi_	_sDDiatWEpi_	_sDGrenWEpi_	_sDBlueWEpi_	_sDZooEpi_	_sDExtTotT_	_uDepthWEpi_	_uDepthWHyp_	_oO2WHyp_	_uVegHeight_	_oPTotWHyp_	_uPLoad_	_tPDifPO4Hyp_	_aDVeg_	_oChlaHyp_	_aSecchiT_	_oPTotWEpi_	_oChlaEpi_	_aDError_	_aNError_	_aPError_	_aSiError_	_aO2Error_	-1
0	5040	2	2.45262	0.334292	0.0794757	72.6716	2	3.07199	5000	1000	0.00797007	0.000743844	0.00119125	4.83057e-008	7.65294	21.4164	6.34929	0.863755	0.0186978	0.0110051	0.0368988	0.362583	33503.2	2	0.01	6.91704	2	0.921244	0.001	0	72.7104	6.70064	1.9682	0.00754207	0.293366	-1.60071e-010	1.76215e-012	-2.84217e-014	-1.42109e-014	0	-1
0	5050	2	2.70658	0.324795	0.0792397	36.1476	2	2.6984	5000	1000	0.0108598	0.00274707	0.00708475	4.21497e-007	7.68822	19.3573	9.6726	2.49253	0.0244962	0.0130822	0.0400215	0.510379	33458.9	2	0.01	6.91704	2	0.921244	0.001	0	36.1495	6.70064	1.44765	0.0133059	0.349677	-1.23691e-010	1.76215e-012	-4.9738e-014	1.42109e-014	0	-1
0	5060	2	2.8881	0.333166	0.0789438	33.4803	2	2.42541	5000	1000	0.0224688	0.00515146	0.0190399	2.03027e-006	7.70031	19.7784	11.0425	2.65072	0.0221911	0.0118492	0.0419703	0.658276	33463.3	2	0.01	6.91704	2	0.921244	0.001	0	33.4836	6.70064	1.31618	0.0202471	0.348283	-1.16415e-010	1.81899e-012	-5.68434e-014	3.55271e-015	0	-1
0	5070	2	3.00002	0.352916	0.0785805	30.5056	2	2.27749	5000	1000	0.114698	0.0715589	0.0308898	3.52003e-006	7.6872	20.3788	11.4546	2.54909	0.0282931	0.0117135	0.0484708	0.758491	33465.6	2	0.01	6.91704	2	0.921244	0.001	0	30.5447	6.70064	1.28256	0.0264099	0.402866	-1.23691e-010	1.7053e-012	-5.68434e-014	-3.55271e-015	0	-1
0	5080	2	3.05913	0.371442	0.0781907	27.8602	2	2.23171	5000	1000	0.171963	0.158329	0.0398989	4.56237e-006	7.65625	21.0135	11.3679	2.43095	0.0352328	0.011783	0.0568071	0.794043	33466.5	2	0.01	6.91704	2	0.921244	0.001	0	27.9013	6.70064	1.28956	0.0310702	0.470726	-1.23691e-010	1.64846e-012	-7.10543e-014	0	0	-1
0	5090	2	3.10282	0.388142	0.0776663	25.0144	2	2.24148	5000	1000	0.212983	0.262886	0.0484816	5.47718e-006	7.60505	21.8009	11.0542	2.30058	0.040245	0.0113614	0.061874	0.787279	33466.8	2	0.01	6.91704	2	0.921244	0.001	0	25.0485	6.70064	1.31703	0.0354761	0.515181	-1.16415e-010	1.64846e-012	-5.68434e-014	-3.55271e-015	0	-1
0	5100	2	3.12853	0.396854	0.0771767	22.8779	2	2.28095	5000	1000	0.23249	0.344572	0.0542561	6.07301e-006	7.55293	22.457	10.7467	2.21057	0.0455023	0.0111676	0.0621709	0.755999	33467	2	0.01	6.91704	2	0.921244	0.001	0	22.9146	6.70064	1.34498	0.0384317	0.542396	-1.23691e-010	1.59162e-012	-3.55271e-014	0	0	-1
0	5110	2	3.30786	0.243924	0.0765954	20.814	2	2.3424	5000	1000	0.242998	0.424391	0.0592575	6.64211e-006	7.48773	23.1331	10.4383	2.14513	0.0580288	0.0114448	0.0595363	0.709048	33467.3	2	0.01	6.91704	2	0.921244	0.001	0	20.8152	6.70064	1.37367	0.0410803	0.59159	-1.30967e-010	1.53477e-012	-4.26326e-014	7.10543e-015	0	-1
0	5120	2	3.32565	0.244897	0.0759316	18.9314	2	2.40762	5000	1000	0.244942	0.496906	0.0631919	7.28192e-006	7.40771	23.7652	10.2349	2.12573	0.0930962	0.0124867	0.054604	0.672573	33468	2	0.01	6.91704	2	0.921244	0.001	0	18.9542	6.70064	1.38872	0.0432363	0.717612	-1.30967e-010	1.47793e-012	-4.9738e-014	1.06581e-014	0	-1
0	5130	2	3.34023	0.244267	0.0753184	17.5472	2	2.47	5000	1000	0.240023	0.548267	0.0653711	7.74231e-006	7.32024	24.2348	10.11	2.10914	0.182565	0.0143627	0.0494343	0.643386	33469	2	0.01	6.91704	2	0.921244	0.001	0	17.5666	6.70064	1.38896	0.0446226	1.03825	-1.45519e-010	1.47793e-012	-4.9738e-014	1.77636e-014	0	-1
0	5140	2	3.35616	0.242939	0.0746903	16.4106	2	2.53064	5000	1000	0.227524	0.581517	0.0654579	8.20413e-006	7.18139	24.6988	10.1014	2.11981	0.477232	0.0176607	0.0444193	0.639994	33470.7	2	0.01	6.91704	2	0.921244	0.001	0	16.4271	6.70064	1.34928	0.0454068	2.08886	-1.60071e-010	1.36424e-012	-4.26326e-014	1.77636e-014	0	-1
0	5150	2	3.37577	0.242417	0.0740655	15.4762	2	2.58284	5000	1000	0.200823	0.569404	0.0597781	8.60074e-006	6.8493	25.5584	10.3768	2.16085	1.53844	0.0225252	0.0406213	0.730655	33473.9	2	0.01	6.91704	2	0.921244	0.001	0	15.489	6.70064	1.1985	0.0449788	6.0099	-1.52795e-010	1.36424e-012	-4.26326e-014	1.42109e-014	0	-1
0	5160	2	3.40192	0.247828	0.0734528	14.5804	2	2.61984	5000	1000	0.158976	0.428049	0.0392291	8.67675e-006	5.96218	27.5461	11.5205	2.23927	4.37026	0.025992	0.0389453	1.17328	33480.4	2	0.01	6.91704	2	0.921244	0.001	0	14.5952	6.70064	0.901915	0.0410858	17.8523	-1.60071e-010	1.25056e-012	-4.26326e-014	1.42109e-014	0	-1
0	5170	2	3.44119	0.275867	0.0728127	13.4914	2	2.63243	5000	1000	0.157224	0.122472	0.0104457	8.57848e-006	4.40221	29.1182	15.0358	2.38003	6.53271	0.0189811	0.0370091	2.76768	33489.6	2	0.01	6.91704	2	0.921244	0.001	0	13.505	6.70064	0.684543	0.0303166	28.822	-1.74623e-010	1.47793e-012	-4.9738e-014	1.42109e-014	0	-1
0	5180	2	3.48836	0.327575	0.0722736	12.585	2	2.60741	5000	1000	0.169429	0.0356831	0.00848592	9.73474e-006	3.32116	27.6085	18.735	2.56456	4.30933	0.00818147	0.0327837	4.48762	33492.9	2	0.01	6.91704	2	0.921244	0.001	0	12.5982	6.70064	0.677769	0.0247652	18.9999	-1.74623e-010	1.36424e-012	-5.68434e-014	7.10543e-015	0	-1
0	5190	2	3.5518	0.415279	0.0717455	11.8867	2	2.52746	5000	1000	0.250521	0.0697843	0.0149941	1.1879e-005	2.79516	25.37	19.3853	2.83526	2.21175	0.0039186	0.0288163	4.67657	33492	2	0.01	6.91704	2	0.921244	0.001	0	11.8946	6.70064	0.743341	0.0256407	9.37392	-1.60071e-010	1.3074e-012	-4.9738e-014	1.06581e-014	0	-1
0	5200	2	3.6204	0.556336	0.0713687	12.0057	2	2.38351	5000	1000	0.308275	0.145782	0.0239524	1.46713e-005	2.59217	24.2013	18.3076	3.1866	1.43227	0.00342421	0.027999	4.1748	33492.2	2	0.01	6.91704	2	0.921244	0.001	0	11.9873	6.70064	0.810064	0.0283002	5.87795	-1.67347e-010	1.36424e-012	-4.9738e-014	7.10543e-015	0	-1
0	5210	2	3.66773	0.784259	0.0713825	14.5623	2	2.19571	5000	1000	0.2709	0.213093	0.0260247	1.72404e-005	2.50514	24.0872	17.4425	3.53667	1.21041	0.00387972	0.0310277	3.61936	33496.8	2	0.01	6.91704	2	0.921244	0.001	0	14.5146	6.70064	0.848438	0.0279412	4.89739	-1.81899e-010	1.25056e-012	-5.68434e-014	3.55271e-015	0	-1
0	5220	2	3.66821	1.20473	0.0717725	18.9727	2	1.95727	5000	1000	0.196469	0.225035	0.0208565	1.94151e-005	2.36768	24.1065	17.4584	3.87038	1.43777	0.00515127	0.0412689	2.97694	33505.8	2	0.01	6.91704	2	0.921244	0.001	0	18.9045	6.70064	0.832069	0.0249356	5.85167	-1.81899e-010	1.42109e-012	-4.26326e-014	0	0	-1
0	5230	2	3.5552	1.83561	0.0725022	24.1227	2	1.75444	5000	1000	0.126786	0.136773	0.00936868	2.02146e-005	1.99526	24.7168	18.7187	4.04865	2.40238	0.00769561	0.0627764	2.31496	33517.5	2	0.01	6.91704	2	0.921244	0.001	0	24.0811	6.70064	0.743404	0.019871	10.1743	-1.89175e-010	1.53477e-012	-4.9738e-014	3.55271e-015	0	-1
0	5240	2	3.3661	2.55115	0.0736626	30.1103	2	1.59814	5000	1000	0.0587928	0.0145305	0.00193034	1.98124e-005	1.47865	24.296	20.6975	4.00849	3.62052	0.0137244	0.108563	1.26705	33530.3	2	0.01	6.91704	2	0.921244	0.001	0	30.0386	6.70064	0.646849	0.016392	16.2347	-1.81899e-010	1.59162e-012	-4.9738e-014	-1.06581e-014	0	-1
0	5250	2	3.14087	2.51742	0.0751536	37.1054	2	1.49524	5000	1000	0.0144524	0.00161195	0.00127621	1.84022e-005	1.50287	22.9798	20.8924	3.79713	3.9495	0.0245955	0.171719	0.624886	33540.2	2	0.01	6.91704	2	0.921244	0.001	0	37.0314	6.70064	0.629475	0.0178261	18.3114	-1.74623e-010	1.42109e-012	-4.9738e-014	3.55271e-015	0	-1
0	5260	2	2.9066	2.15522	0.0767263	46.2261	2	1.44823	5000	1000	0.0091036	0.000942857	0.00114733	1.51634e-005	2.06547	22.2171	19.4378	3.35285	2.47448	0.0304856	0.195984	0.510567	33547.8	2	0.01	6.91704	2	0.921244	0.001	0	46.1901	6.70064	0.716699	0.0181482	11.6163	-1.60071e-010	1.64846e-012	-5.68434e-014	-3.55271e-015	0	-1
0	5270	2	2.67717	1.82284	0.0782742	59.0715	2	1.46251	5000	1000	0.00705318	0.000737447	0.00100931	1.01732e-005	2.78326	22.7822	16.6399	2.64043	1.18003	0.0321159	0.18615	0.471885	33557	2	0.01	6.91704	2	0.921244	0.001	0	59.0321	6.70064	0.87511	0.0162999	5.79645	-1.74623e-010	1.42109e-012	-8.52651e-014	7.10543e-015	0	-1
0	5280	2	2.46568	1.55027	0.079646	75.4207	2	1.5487	5000	1000	0.00549269	0.000570453	0.000876087	4.75139e-006	3.49279	23.7768	13.0333	1.7253	0.444263	0.0301651	0.161802	0.441512	33568.2	2	0.01	6.91704	2	0.921244	0.001	0	75.3842	6.70064	1.12173	0.013345	2.58768	-1.81899e-010	1.53477e-012	-8.52651e-014	3.55271e-015	0	-1
0	5290	2	2.2818	1.32688	0.0807141	92.6819	2	1.7119	5000	1000	0.004396	0.00045602	0.0007537	1.16283e-006	4.14731	24.4579	9.2636	0.787107	0.131853	0.0255338	0.131828	0.411668	33579	2	0.01	6.91704	2	0.921244	0.001	0	92.6525	6.70064	1.49917	0.0101181	1.21259	-2.03727e-010	1.3074e-012	-7.10543e-014	7.10543e-015	0	-1
0	5300	2	2.1355	1.14275	0.0813994	106.646	2	1.93872	5000	1000	0.00373412	0.000390816	0.000663361	2.52107e-008	4.72374	24.387	6.23464	0.249839	0.0422354	0.0202718	0.102772	0.376382	33586	2	0.01	6.91704	2	0.921244	0.001	0	106.63	6.70064	1.984	0.00744086	0.730722	-1.81899e-010	1.13687e-012	-7.10543e-014	-7.10543e-015	0	-1
0	5310	2	2.02829	0.981906	0.0817219	115.327	2	2.20861	5000	1000	0.00336237	0.000358169	0.000604405	2.58628e-009	5.24466	23.6318	4.75423	0.23193	0.0292377	0.0175565	0.0805486	0.342702	33588.9	2	0.01	6.91704	2	0.921244	0.001	0	115.319	6.70064	2	0.00604624	0.57019	-1.60071e-010	1.13687e-012	-8.52651e-014	-1.77636e-014	0	-1
0	5320	2	1.96599	0.845833	0.0817209	119.368	2	2.47968	5000	1000	0.00317119	0.000344129	0.000567522	2.24954e-009	5.71002	22.8619	4.14365	0.231113	0.0272683	0.0165982	0.0666766	0.32135	33587.7	2	0.01	6.91704	2	0.921244	0.001	0	119.365	6.70064	2	0.00538093	0.494429	-1.81899e-010	1.02318e-012	-7.81597e-014	-2.84217e-014	0	-1
0	5330	2	1.94629	0.7329	0.0814876	120.764	2	2.71916	5000	1000	0.00307986	0.000338648	0.000543305	2.13926e-009	6.12483	22.3386	3.8841	0.231133	0.0264218	0.0160774	0.0585126	0.311601	33584.3	2	0.01	6.91704	2	0.921244	0.001	0	120.763	6.70064	2	0.00501991	0.450494	-1.81899e-010	7.38964e-013	-4.26326e-014	-2.13163e-014	0	-1
0	5340	2	1.96236	0.640992	0.0811304	120.9	2	2.90545	5000	1000	0.00304475	0.000336683	0.000526771	2.07706e-009	6.48613	22.0498	3.7527	0.231804	0.0253715	0.0154226	0.053516	0.309411	33580.1	2	0.01	6.91704	2	0.921244	0.001	0	120.9	6.70064	2	0.00478405	0.419031	-2.03727e-010	4.54747e-013	-7.10543e-014	-3.55271e-015	0	-1
0	5350	2	2.00583	0.564614	0.0807342	120.47	2	3.03676	5000	1000	0.00304055	0.000335932	0.000514745	2.04639e-009	6.80136	21.9249	3.66113	0.233131	0.0239258	0.0145118	0.0499304	0.311017	33575.8	2	0.01	6.91704	2	0.921244	0.001	0	120.47	6.70064	2	0.00460488	0.390871	-1.96451e-010	9.09495e-013	-7.81597e-014	0	0	-1
0	5360	2	2.0664	0.502424	0.0803727	119.757	2	3.11555	5000	1000	0.00305265	0.000335578	0.000505809	2.03942e-009	7.06304	21.9136	3.58041	0.235054	0.0222202	0.0134421	0.04697	0.313917	33571.6	2	0.01	6.91704	2	0.921244	0.001	0	119.758	6.70064	2	0.00446729	0.363779	-1.96451e-010	6.82121e-013	-2.84217e-014	-1.42109e-014	0	-1
0	5370	2	2.13577	0.4511	0.0800736	118.833	2	3.15635	5000	1000	0.00307117	0.000335462	0.000498655	2.04963e-009	7.27529	21.9776	3.49703	0.237538	0.0203882	0.0123167	0.0442043	0.316569	33567.4	2	0.01	6.91704	2	0.921244	0.001	0	118.835	6.70064	2	0.00436347	0.337176	-1.52795e-010	7.38964e-013	-4.9738e-014	-1.42109e-014	0	-1
0	5380	2	2.20787	0.408291	0.0798367	117.679	2	3.17553	5000	1000	0.00308965	0.000335743	0.000492359	2.07237e-009	7.44169	22.0937	3.4041	0.240542	0.0185374	0.0112199	0.04148	0.317867	33563.4	2	0.01	6.91704	2	0.921244	0.001	0	117.681	6.70064	2	0.00429024	0.311425	-1.52795e-010	9.09495e-013	-4.26326e-014	3.55271e-015	0	-1
0	5390	2	2.27743	0.373042	0.0796467	116.279	2	3.18842	5000	1000	0.00310372	0.000336695	0.000486434	2.10325e-009	7.56307	22.2456	3.3007	0.243936	0.0167897	0.0102367	0.0388389	0.316815	33559.4	2	0.01	6.91704	2	0.921244	0.001	0	116.281	6.70064	2	0.00424813	0.287771	-1.09139e-010	6.82121e-013	-5.68434e-014	-1.42109e-014	0	-1
0	5400	2	2.35892	0.343145	0.0794686	104.233	2	3.1771	5000	1000	0.00646576	0.000403927	0.000946138	3.05775e-009	7.64658	21.9917	4.01242	0.247718	0.0156437	0.00960154	0.0363407	0.316144	33541.4	2	0.01	6.91704	2	0.921244	0.001	0	104.32	6.70064	2	0.0051996	0.269945	-8.73115e-011	7.38964e-013	-5.68434e-014	-1.42109e-014	0	-1
0	5410	2	2.57652	0.324253	0.0792878	49.37	2	2.89282	5000	1000	0.0111115	0.00166257	0.00171655	1.23743e-007	7.69508	19.9317	8.16496	1.80041	0.0223837	0.0124854	0.0383802	0.429695	33467.9	2	0.01	6.91704	2	0.921244	0.001	0	49.392	6.70064	1.64467	0.00930793	0.325255	-8.00355e-011	5.68434e-013	-7.10543e-015	3.55271e-015	0	-1
0	5420	2	2.80494	0.323969	0.0790049	34.8698	2	2.54712	5000	1000	0.0117237	0.00285104	0.0122691	1.1046e-006	7.71714	19.4932	10.5242	2.64428	0.0239523	0.0127588	0.0414069	0.585126	33456.1	2	0.01	6.91704	2	0.921244	0.001	0	34.8719	6.70064	1.3615	0.0164488	0.35606	-6.54836e-011	9.09495e-013	0	3.55271e-014	0	-1
0	5430	2	2.95008	0.338882	0.0786784	31.9979	2	2.33677	5000	1000	0.0743598	0.0332311	0.0245477	2.70291e-006	7.71564	20.0752	11.363	2.59764	0.0241518	0.0115987	0.0443079	0.71306	33459.4	2	0.01	6.91704	2	0.921244	0.001	0	32.0347	6.70064	1.29043	0.0230431	0.366038	-8.00355e-011	1.13687e-012	0	1.42109e-014	0	-1
0	5440	2	3.03177	0.358655	0.0782904	29.0794	2	2.24784	5000	1000	0.149496	0.118382	0.0351373	3.97667e-006	7.68949	20.7185	11.4555	2.47786	0.0330931	0.0119894	0.0536605	0.777311	33460.9	2	0.01	6.91704	2	0.921244	0.001	0	29.1153	6.70064	1.28235	0.0285762	0.448629	-8.73115e-011	1.08002e-012	-1.42109e-014	1.06581e-014	0	-1
0	5450	2	3.0788	0.375009	0.0778617	26.4725	2	2.23305	5000	1000	0.195306	0.210335	0.0434252	4.89341e-006	7.64929	21.3941	11.2478	2.35886	0.0386263	0.0117498	0.0603725	0.79008	33461.4	2	0.01	6.91704	2	0.921244	0.001	0	26.5053	6.70064	1.29997	0.0328479	0.50223	-9.45874e-011	1.08002e-012	-2.84217e-014	1.06581e-014	0	-1
0	5460	2	3.11255	0.387156	0.0773469	23.9529	2	2.26123	5000	1000	0.22455	0.305112	0.0506123	5.64179e-006	7.59511	22.1299	10.9198	2.24772	0.0434769	0.011383	0.0628552	0.768697	33461.6	2	0.01	6.91704	2	0.921244	0.001	0	23.9831	6.70064	1.3292	0.0365307	0.535781	-9.45874e-011	1.13687e-012	-2.84217e-014	1.06581e-014	0	-1
0	5470	2	3.13771	0.393689	0.0767721	21.698	2	2.317	5000	1000	0.240123	0.391882	0.0563757	6.24874e-006	7.53081	22.8483	10.5815	2.16083	0.0525201	0.0114026	0.0614431	0.725384	33461.8	2	0.01	6.91704	2	0.921244	0.001	0	21.7249	6.70064	1.36026	0.0395068	0.573831	-9.45874e-011	1.13687e-012	-2.84217e-014	0	0	-1
0	5480	2	3.3131	0.239065	0.0761639	19.7828	2	2.37859	5000	1000	0.245512	0.465826	0.0606849	6.88015e-006	7.45889	23.4872	10.3432	2.13761	0.0743837	0.0120568	0.0575364	0.686385	33462.3	2	0.01	6.91704	2	0.921244	0.001	0	19.8131	6.70064	1.38037	0.0418224	0.653898	-9.45874e-011	1.36424e-012	-3.55271e-014	7.10543e-015	0	-1
0	5490	2	3.32805	0.239015	0.0755573	18.2457	2	2.44001	5000	1000	0.24375	0.524225	0.0635814	7.35926e-006	7.37948	24.0043	10.1828	2.11008	0.128336	0.0134308	0.0525603	0.653855	33463.2	2	0.01	6.91704	2	0.921244	0.001	0	18.2673	6.70064	1.38929	0.0435039	0.848417	-8.73115e-011	1.42109e-012	-4.9738e-014	7.10543e-015	0	-1
0	5500	2	3.34314	0.2379	0.0749305	16.9718	2	2.50271	5000	1000	0.235315	0.568311	0.0649402	7.82215e-006	7.2717	24.4571	10.1046	2.10664	0.291744	0.0159911	0.0472798	0.633842	33464.5	2	0.01	6.91704	2	0.921244	0.001	0	16.9901	6.70064	1.37436	0.0446383	1.4324	-9.45874e-011	1.36424e-012	-4.26326e-014	1.77636e-014	0	-1
0	5510	2	3.36032	0.236695	0.074311	15.9558	2	2.55917	5000	1000	0.217154	0.584567	0.0629583	8.2579e-006	7.06747	25.0293	10.2013	2.13143	0.850348	0.0201005	0.0427495	0.663047	33466.7	2	0.01	6.91704	2	0.921244	0.001	0	15.9696	6.70064	1.29208	0.0449608	3.44695	-8.00355e-011	1.47793e-012	-4.9738e-014	1.42109e-014	0	-1
0	5520	2	3.38597	0.238606	0.0736158	14.9506	2	2.60936	5000	1000	0.174707	0.503821	0.0484237	8.53506e-006	6.394	26.6686	10.9338	2.1992	3.10295	0.0254992	0.0397588	0.929962	33472.2	2	0.01	6.91704	2	0.921244	0.001	0	14.9652	6.70064	1.01946	0.0427566	12.2976	-6.54836e-011	1.42109e-012	-5.68434e-014	1.77636e-014	0	-1
0	5530	2	3.41689	0.253354	0.0730263	14.0011	2	2.63269	5000	1000	0.150303	0.257965	0.0199963	8.36034e-006	5.12441	28.7745	13.1444	2.30347	6.1591	0.0239311	0.0385608	1.87263	33480.5	2	0.01	6.91704	2	0.921244	0.001	0	14.0179	6.70064	0.750599	0.0352213	26.4916	-7.27596e-011	1.3074e-012	-4.9738e-014	2.13163e-014	0	-1
0	5540	2	3.45791	0.291462	0.0724708	13.026	2	2.62686	5000	1000	0.15982	0.0502548	0.00753586	8.83121e-006	3.78937	28.6407	17.1355	2.45809	5.71281	0.0130978	0.0353698	3.75961	33486.8	2	0.01	6.91704	2	0.921244	0.001	0	13.0387	6.70064	0.66482	0.0261445	25.372	-6.54836e-011	1.3074e-012	-4.9738e-014	2.13163e-014	0	-1
0	5550	2	3.51651	0.36221	0.0719056	12.1692	2	2.57315	5000	1000	0.211347	0.0481457	0.0112914	1.06361e-005	2.98473	26.2893	19.4733	2.69621	2.93332	0.0050496	0.0304983	4.74068	33487.2	2	0.01	6.91704	2	0.921244	0.001	0	12.1778	6.70064	0.711889	0.0245636	12.6442	-8.00355e-011	1.3074e-012	-4.26326e-014	1.42109e-014	0	-1
0	5560	2	3.58257	0.467969	0.0714389	11.7053	2	2.46288	5000	1000	0.290863	0.105984	0.0194735	1.30312e-005	2.67488	24.5689	18.8758	3.00032	1.72476	0.00348419	0.0281527	4.42651	33486.3	2	0.01	6.91704	2	0.921244	0.001	0	11.7055	6.70064	0.779213	0.0268303	7.16816	-6.54836e-011	1.3074e-012	-3.55271e-014	7.10543e-015	0	-1
0	5570	2	3.6424	0.640284	0.0712657	13.0628	2	2.29773	5000	1000	0.297678	0.183493	0.025316	1.57199e-005	2.54515	24.1795	17.823	3.35483	1.28723	0.00358806	0.0291372	3.90193	33488.8	2	0.01	6.91704	2	0.921244	0.001	0	13.0239	6.70064	0.832497	0.0281669	5.24194	-6.54836e-011	1.36424e-012	-5.68434e-014	1.77636e-014	0	-1
0	5580	2	3.67183	0.920595	0.0714346	16.3337	2	2.09505	5000	1000	0.240846	0.228346	0.0241419	1.7976e-005	2.45965	24.0414	17.322	3.68266	1.24743	0.00430571	0.0344896	3.35655	33495	2	0.01	6.91704	2	0.921244	0.001	0	16.284	6.70064	0.849223	0.0265709	5.04722	-7.27596e-011	1.3074e-012	-4.9738e-014	1.77636e-014	0	-1
0	5590	2	3.63833	1.4285	0.0720013	21.3191	2	1.8594	5000	1000	0.163916	0.197942	0.0155207	1.96031e-005	2.23919	24.3119	17.8871	3.96368	1.74503	0.00605918	0.0494531	2.69868	33505.6	2	0.01	6.91704	2	0.921244	0.001	0	21.2444	6.70064	0.800772	0.0224033	7.19073	-6.54836e-011	1.3074e-012	-4.9738e-014	1.42109e-014	0	-1
0	5600	2	3.45449	2.20879	0.0729722	27.1632	2	1.66967	5000	1000	0.094125	0.0638953	0.00390609	1.96398e-005	1.70584	24.8253	19.7439	4.0242	3.08637	0.00995344	0.0822167	1.8397	33518.9	2	0.01	6.91704	2	0.921244	0.001	0	27.0787	6.70064	0.68906	0.0170651	13.4297	-6.54836e-011	1.25056e-012	-5.68434e-014	2.13163e-014	0	-1
0	5610	2	3.25674	2.59272	0.0743118	33.6272	2	1.54087	5000	1000	0.0287598	0.00335239	0.00142566	1.89538e-005	1.51217	23.4496	20.8803	3.91567	3.64515	0.0194657	0.143374	0.816651	33530	2	0.01	6.91704	2	0.921244	0.001	0	33.5624	6.70064	0.640665	0.0166256	16.6438	-5.82077e-011	1.19371e-012	-4.26326e-014	1.42109e-014	0	-1
0	5620	2	3.02929	2.31331	0.0758255	41.3968	2	1.46737	5000	1000	0.0109883	0.00109388	0.00118856	1.66362e-005	1.79588	22.4541	20.2228	3.59518	3.22295	0.0282093	0.192778	0.546204	33538.7	2	0.01	6.91704	2	0.921244	0.001	0	41.3797	6.70064	0.668244	0.018002	15.016	-5.09317e-011	1.13687e-012	-1.42109e-014	1.42109e-014	0	-1
0	5630	2	2.78938	1.95247	0.0774452	52.72	2	1.44962	5000	1000	0.00790675	0.000826185	0.00106343	1.23129e-005	2.48696	22.4692	18.0048	2.99495	1.69037	0.0318215	0.197138	0.485572	33547.2	2	0.01	6.91704	2	0.921244	0.001	0	52.6814	6.70064	0.795592	0.0171561	8.08719	-5.82077e-011	1.02318e-012	0	1.42109e-014	0	-1
0	5640	2	2.56529	1.65428	0.0789348	67.7694	2	1.50133	5000	1000	0.00614218	0.000638889	0.00092699	6.86257e-006	3.20917	23.36	14.7051	2.15132	0.707811	0.0314243	0.177001	0.453901	33557.8	2	0.01	6.91704	2	0.921244	0.001	0	67.7303	6.70064	0.997985	0.0146462	3.74439	-3.63798e-011	1.25056e-012	-2.13163e-014	2.4869e-014	0	-1
0	5650	2	2.36681	1.41329	0.0801613	85.0512	2	1.62866	5000	1000	0.00483555	0.000500626	0.000798298	2.36983e-006	3.88571	24.2594	10.9473	1.19805	0.233452	0.0278661	0.147959	0.425067	33569.2	2	0.01	6.91704	2	0.921244	0.001	0	85.0217	6.70064	1.30876	0.0115119	1.68216	-3.63798e-011	1.36424e-012	-2.84217e-014	1.42109e-014	0	-1
0	5660	2	2.201	1.21493	0.0810361	100.987	2	1.82906	5000	1000	0.00399158	0.000414932	0.000691518	1.96212e-007	4.49511	24.5525	7.41261	0.356501	0.0653788	0.0224406	0.116796	0.393297	33578.1	2	0.01	6.91704	2	0.921244	0.001	0	100.967	6.70064	1.76943	0.00845723	0.886618	-2.18279e-011	1.53477e-012	-4.26326e-014	2.4869e-014	0	-1
0	5670	2	2.07305	1.04425	0.0815347	112.241	2	2.08598	5000	1000	0.00350003	0.000369206	0.000618792	3.85621e-009	5.0419	24.0302	5.26077	0.233643	0.0320223	0.0184313	0.0900948	0.356475	33583.1	2	0.01	6.91704	2	0.921244	0.001	0	112.227	6.70064	2	0.00651229	0.628087	-2.91038e-011	1.64846e-012	-6.39488e-014	1.06581e-014	0	-1
0	5680	2	1.99013	0.899596	0.0816777	118.069	2	2.35914	5000	1000	0.00324294	0.000348686	0.000574049	2.29773e-009	5.52525	23.2057	4.35875	0.231361	0.0278344	0.0169195	0.0725105	0.329467	33583.4	2	0.01	6.91704	2	0.921244	0.001	0	118.063	6.70064	2	0.00560337	0.52504	0	2.16005e-012	-5.68434e-014	3.55271e-015	0	-1
0	5690	2	1.95088	0.777967	0.0815458	120.442	2	2.61542	5000	1000	0.00311378	0.000340259	0.000545259	2.15128e-009	5.95914	22.5623	3.98345	0.231039	0.0268364	0.016334	0.0619877	0.314827	33580.9	2	0.01	6.91704	2	0.921244	0.001	0	120.441	6.70064	2	0.00514111	0.469718	5.09317e-011	2.16005e-012	-5.68434e-014	1.77636e-014	0	-1
0	5700	2	1.95099	0.676735	0.081235	121.04	2	2.82972	5000	1000	0.00305646	0.000337101	0.000525733	2.06952e-009	6.34715	22.168	3.80921	0.231391	0.0259501	0.0157855	0.055681	0.309584	33576.9	2	0.01	6.91704	2	0.921244	0.001	0	121.04	6.70064	2	0.0048602	0.433697	4.36557e-011	2.27374e-012	-7.10543e-014	2.13163e-014	3.55271e-015	-1
0	5710	2	1.98216	0.594822	0.0808538	120.828	2	2.98544	5000	1000	0.00304043	0.000335975	0.000512228	2.02622e-009	6.68018	21.9744	3.70658	0.232383	0.0247112	0.0150082	0.0516028	0.309755	33572.6	2	0.01	6.91704	2	0.921244	0.001	0	120.828	6.70064	2	0.00466224	0.404896	7.27596e-011	2.50111e-012	-8.52651e-014	1.77636e-014	3.55271e-015	-1
